,iso3,year,cckp_temp
1251,BGR,1997,1
1252,BGR,1998,1
1253,BGR,1999,1
1254,BGR,2000,1
1255,BGR,2001,1
1256,BGR,2002,1
1257,BGR,2003,1
1258,BGR,2004,1
1259,BGR,2005,1
1260,BGR,2006,1
1261,BGR,2007,1
1262,BGR,2008,1
1263,BGR,2009,1
1264,BGR,2010,1
1265,BGR,2011,1
1266,BGR,2012,1
1267,BGR,2013,1
1268,BGR,2014,1
1269,BGR,2015,1
1270,BGR,2016,1
1271,BGR,2017,1
1272,BGR,2018,1
1273,BGR,2019,1
1274,BGR,2020,1
1275,BHR,1946,0
1276,BHR,1947,0
1277,BHR,1948,0
1278,BHR,1949,0
1279,BHR,1950,0
1280,BHR,1951,0
1281,BHR,1952,0
1282,BHR,1953,0
1283,BHR,1954,0
1284,BHR,1955,0
1285,BHR,1956,0
1286,BHR,1957,0
1287,BHR,1958,0
1288,BHR,1959,0
1289,BHR,1960,0
1290,BHR,1961,0
1291,BHR,1962,0
1292,BHR,1963,0
1293,BHR,1964,0
1294,BHR,1965,0
1295,BHR,1966,0
1296,BHR,1967,0
1297,BHR,1968,0
1298,BHR,1969,0
1299,BHR,1970,0
1300,BHR,1971,0
1301,BHR,1972,1
1302,BHR,1973,1
1303,BHR,1974,1
1304,BHR,1975,1
1305,BHR,1976,1
1306,BHR,1977,1
1307,BHR,1978,1
1308,BHR,1979,1
1309,BHR,1980,1
1310,BHR,1981,1
1311,BHR,1982,1
1312,BHR,1983,1
1313,BHR,1984,1
1314,BHR,1985,1
1315,BHR,1986,1
1316,BHR,1987,1
1317,BHR,1988,1
1318,BHR,1989,1
1319,BHR,1990,1
1320,BHR,1991,1
1321,BHR,1992,1
1322,BHR,1993,1
1323,BHR,1994,1
1324,BHR,1995,1
1325,BHR,1996,1
1326,BHR,1997,1
1327,BHR,1998,1
1328,BHR,1999,1
1329,BHR,2000,1
1330,BHR,2001,1
1331,BHR,2002,1
1332,BHR,2003,1
1333,BHR,2004,1
1334,BHR,2005,1
1335,BHR,2006,1
1336,BHR,2007,1
1337,BHR,2008,1
1338,BHR,2009,1
1339,BHR,2010,1
1340,BHR,2011,1
1341,BHR,2012,1
1342,BHR,2013,1
1343,BHR,2014,1
1344,BHR,2015,1
1345,BHR,2016,1
1346,BHR,2017,1
1347,BHR,2018,1
1348,BHR,2019,1
1349,BHR,2020,1
1350,BHS,1946,0
1351,BHS,1947,0
1352,BHS,1948,0
1353,BHS,1949,0
1354,BHS,1950,0
1355,BHS,1951,0
1356,BHS,1952,0
1357,BHS,1953,0
1358,BHS,1954,0
1359,BHS,1955,0
1360,BHS,1956,0
1361,BHS,1957,0
1362,BHS,1958,0
1363,BHS,1959,0
1364,BHS,1960,0
1365,BHS,1961,0
1366,BHS,1962,0
1367,BHS,1963,0
1368,BHS,1964,0
1369,BHS,1965,0
1370,BHS,1966,0
1371,BHS,1967,0
1372,BHS,1968,0
1373,BHS,1969,0
1374,BHS,1970,0
1375,BHS,1971,0
1376,BHS,1972,0
1377,BHS,1973,0
1378,BHS,1974,1
1379,BHS,1975,1
1380,BHS,1976,1
1381,BHS,1977,1
1382,BHS,1978,1
1383,BHS,1979,1
1384,BHS,1980,1
1385,BHS,1981,1
1386,BHS,1982,1
1387,BHS,1983,1
1388,BHS,1984,1
1389,BHS,1985,1
1390,BHS,1986,1
1391,BHS,1987,1
1392,BHS,1988,1
1393,BHS,1989,1
1394,BHS,1990,1
1395,BHS,1991,1
1396,BHS,1992,1
1397,BHS,1993,1
1398,BHS,1994,1
1399,BHS,1995,1
1400,BHS,1996,1
1401,BHS,1997,1
1402,BHS,1998,1
1403,BHS,1999,1
1404,BHS,2000,1
1405,BHS,2001,1
1406,BHS,2002,1
1407,BHS,2003,1
1408,BHS,2004,1
1409,BHS,2005,1
1410,BHS,2006,1
1411,BHS,2007,1
1412,BHS,2008,1
1413,BHS,2009,1
1414,BHS,2010,1
1415,BHS,2011,1
1416,BHS,2012,1
1417,BHS,2013,1
1418,BHS,2014,1
1419,BHS,2015,1
1420,BHS,2016,1
1421,BHS,2017,1
1422,BHS,2018,1
1423,BHS,2019,1
1424,BHS,2020,1
1425,BIH,1946,0
1426,BIH,1947,0
1427,BIH,1948,0
1428,BIH,1949,0
1429,BIH,1950,0
1430,BIH,1951,0
1431,BIH,1952,0
1432,BIH,1953,0
1433,BIH,1954,0
1434,BIH,1955,0
1435,BIH,1956,0
1436,BIH,1957,0
1437,BIH,1958,0
1438,BIH,1959,0
1439,BIH,1960,0
1440,BIH,1961,0
1441,BIH,1962,0
1442,BIH,1963,0
1443,BIH,1964,0
1444,BIH,1965,0
1445,BIH,1966,0
1446,BIH,1967,0
1447,BIH,1968,0
1448,BIH,1969,0
1449,BIH,1970,0
1450,BIH,1971,0
1451,BIH,1972,0
1452,BIH,1973,0
1453,BIH,1974,0
1454,BIH,1975,0
1455,BIH,1976,0
1456,BIH,1977,0
1457,BIH,1978,0
1458,BIH,1979,0
1459,BIH,1980,0
1460,BIH,1981,0
1461,BIH,1982,0
1462,BIH,1983,0
1463,BIH,1984,0
1464,BIH,1985,0
1465,BIH,1986,0
1466,BIH,1987,0
1467,BIH,1988,0
1468,BIH,1989,0
1469,BIH,1990,0
1470,BIH,1991,0
1471,BIH,1992,1
1472,BIH,1993,1
1473,BIH,1994,1
1474,BIH,1995,1
1475,BIH,1996,1
1476,BIH,1997,1
1477,BIH,1998,1
1478,BIH,1999,1
1479,BIH,2000,1
1480,BIH,2001,1
1481,BIH,2002,1
1482,BIH,2003,1
1483,BIH,2004,1
1484,BIH,2005,1
1485,BIH,2006,1
1486,BIH,2007,1
1487,BIH,2008,1
1488,BIH,2009,1
1489,BIH,2010,1
1490,BIH,2011,1
1491,BIH,2012,1
1492,BIH,2013,1
1493,BIH,2014,1
1494,BIH,2015,1
1495,BIH,2016,1
1496,BIH,2017,1
1497,BIH,2018,1
1498,BIH,2019,1
1499,BIH,2020,1
1500,BLR,1946,0
1501,BLR,1947,0
1502,BLR,1948,0
1503,BLR,1949,0
1504,BLR,1950,0
1505,BLR,1951,0
1506,BLR,1952,0
1507,BLR,1953,0
1508,BLR,1954,0
1509,BLR,1955,0
1510,BLR,1956,0
1511,BLR,1957,0
1512,BLR,1958,0
1513,BLR,1959,0
1514,BLR,1960,0
1515,BLR,1961,0
1516,BLR,1962,0
1517,BLR,1963,0
1518,BLR,1964,0
1519,BLR,1965,0
1520,BLR,1966,0
1521,BLR,1967,0
1522,BLR,1968,0
1523,BLR,1969,0
1524,BLR,1970,0
1525,BLR,1971,0
1526,BLR,1972,0
1527,BLR,1973,0
1528,BLR,1974,0
1529,BLR,1975,0
1530,BLR,1976,0
1531,BLR,1977,0
1532,BLR,1978,0
1533,BLR,1979,0
1534,BLR,1980,0
1535,BLR,1981,0
1536,BLR,1982,0
1537,BLR,1983,0
1538,BLR,1984,0
1539,BLR,1985,0
1540,BLR,1986,0
1541,BLR,1987,0
1542,BLR,1988,0
1543,BLR,1989,0
1544,BLR,1990,0
1545,BLR,1991,0
1546,BLR,1992,1
1547,BLR,1993,1
1548,BLR,1994,1
1549,BLR,1995,1
1550,BLR,1996,1
1551,BLR,1997,1
1552,BLR,1998,1
1553,BLR,1999,1
1554,BLR,2000,1
1555,BLR,2001,1
1556,BLR,2002,1
1557,BLR,2003,1
1558,BLR,2004,1
1559,BLR,2005,1
1560,BLR,2006,1
1561,BLR,2007,1
1562,BLR,2008,1
1563,BLR,2009,1
1564,BLR,2010,1
1565,BLR,2011,1
1566,BLR,2012,1
1567,BLR,2013,1
1568,BLR,2014,1
1569,BLR,2015,1
1570,BLR,2016,1
1571,BLR,2017,1
1572,BLR,2018,1
1573,BLR,2019,1
1574,BLR,2020,1
1575,BLZ,1946,0
1576,BLZ,1947,0
1577,BLZ,1948,0
1578,BLZ,1949,0
1579,BLZ,1950,0
1580,BLZ,1951,0
1581,BLZ,1952,0
1582,BLZ,1953,0
1583,BLZ,1954,0
1584,BLZ,1955,0
1585,BLZ,1956,0
1586,BLZ,1957,0
1587,BLZ,1958,0
1588,BLZ,1959,0
1589,BLZ,1960,0
1590,BLZ,1961,0
1591,BLZ,1962,0
1592,BLZ,1963,0
1593,BLZ,1964,0
1594,BLZ,1965,0
1595,BLZ,1966,0
1596,BLZ,1967,0
1597,BLZ,1968,0
1598,BLZ,1969,0
1599,BLZ,1970,0
1600,BLZ,1971,0
1601,BLZ,1972,0
1602,BLZ,1973,0
1603,BLZ,1974,0
1604,BLZ,1975,0
1605,BLZ,1976,0
1606,BLZ,1977,0
1607,BLZ,1978,0
1608,BLZ,1979,0
1609,BLZ,1980,0
1610,BLZ,1981,0
1611,BLZ,1982,1
1612,BLZ,1983,1
1613,BLZ,1984,1
1614,BLZ,1985,1
1615,BLZ,1986,1
1616,BLZ,1987,1
1617,BLZ,1988,1
1618,BLZ,1989,1
1619,BLZ,1990,1
1620,BLZ,1991,1
1621,BLZ,1992,1
1622,BLZ,1993,1
1623,BLZ,1994,1
1624,BLZ,1995,1
1625,BLZ,1996,1
1626,BLZ,1997,1
1627,BLZ,1998,1
1628,BLZ,1999,1
1629,BLZ,2000,1
1630,BLZ,2001,1
1631,BLZ,2002,1
1632,BLZ,2003,1
1633,BLZ,2004,1
1634,BLZ,2005,1
1635,BLZ,2006,1
1636,BLZ,2007,1
1637,BLZ,2008,1
1638,BLZ,2009,1
1639,BLZ,2010,1
1640,BLZ,2011,1
1641,BLZ,2012,1
1642,BLZ,2013,1
1643,BLZ,2014,1
1644,BLZ,2015,1
1645,BLZ,2016,1
1646,BLZ,2017,1
1647,BLZ,2018,1
1648,BLZ,2019,1
1649,BLZ,2020,1
1650,BOL,1946,1
1651,BOL,1947,1
1652,BOL,1948,1
1653,BOL,1949,1
1654,BOL,1950,1
1655,BOL,1951,1
1656,BOL,1952,1
1657,BOL,1953,1
1658,BOL,1954,1
1659,BOL,1955,1
1660,BOL,1956,1
1661,BOL,1957,1
1662,BOL,1958,1
1663,BOL,1959,1
1664,BOL,1960,1
1665,BOL,1961,1
1666,BOL,1962,1
1667,BOL,1963,1
1668,BOL,1964,1
1669,BOL,1965,1
1670,BOL,1966,1
1671,BOL,1967,1
1672,BOL,1968,1
1673,BOL,1969,1
1674,BOL,1970,1
1675,BOL,1971,1
1676,BOL,1972,1
1677,BOL,1973,1
1678,BOL,1974,1
1679,BOL,1975,1
1680,BOL,1976,1
1681,BOL,1977,1
1682,BOL,1978,1
1683,BOL,1979,1
1684,BOL,1980,1
1685,BOL,1981,1
1686,BOL,1982,1
1687,BOL,1983,1
1688,BOL,1984,1
1689,BOL,1985,1
1690,BOL,1986,1
1691,BOL,1987,1
1692,BOL,1988,1
1693,BOL,1989,1
1694,BOL,1990,1
1695,BOL,1991,1
1696,BOL,1992,1
1697,BOL,1993,1
1698,BOL,1994,1
1699,BOL,1995,1
1700,BOL,1996,1
1701,BOL,1997,1
1702,BOL,1998,1
1703,BOL,1999,1
1704,BOL,2000,1
1705,BOL,2001,1
1706,BOL,2002,1
1707,BOL,2003,1
1708,BOL,2004,1
1709,BOL,2005,1
1710,BOL,2006,1
1711,BOL,2007,1
1712,BOL,2008,1
1713,BOL,2009,1
1714,BOL,2010,1
1715,BOL,2011,1
1716,BOL,2012,1
1717,BOL,2013,1
1718,BOL,2014,1
1719,BOL,2015,1
1720,BOL,2016,1
1721,BOL,2017,1
1722,BOL,2018,1
1723,BOL,2019,1
1724,BOL,2020,1
1725,BRA,1946,1
1726,BRA,1947,1
1727,BRA,1948,1
1728,BRA,1949,1
1729,BRA,1950,1
1730,BRA,1951,1
1731,BRA,1952,1
1732,BRA,1953,1
1733,BRA,1954,1
1734,BRA,1955,1
1735,BRA,1956,1
1736,BRA,1957,1
1737,BRA,1958,1
1738,BRA,1959,1
1739,BRA,1960,1
1740,BRA,1961,1
1741,BRA,1962,1
1742,BRA,1963,1
1743,BRA,1964,1
1744,BRA,1965,1
1745,BRA,1966,1
1746,BRA,1967,1
1747,BRA,1968,1
1748,BRA,1969,1
1749,BRA,1970,1
1750,BRA,1971,1
1751,BRA,1972,1
1752,BRA,1973,1
1753,BRA,1974,1
1754,BRA,1975,1
1755,BRA,1976,1
1756,BRA,1977,1
1757,BRA,1978,1
1758,BRA,1979,1
1759,BRA,1980,1
1760,BRA,1981,1
1761,BRA,1982,1
1762,BRA,1983,1
1763,BRA,1984,1
1764,BRA,1985,1
1765,BRA,1986,1
1766,BRA,1987,1
1767,BRA,1988,1
1768,BRA,1989,1
1769,BRA,1990,1
1770,BRA,1991,1
1771,BRA,1992,1
1772,BRA,1993,1
1773,BRA,1994,1
1774,BRA,1995,1
1775,BRA,1996,1
1776,BRA,1997,1
1777,BRA,1998,1
1778,BRA,1999,1
1779,BRA,2000,1
1780,BRA,2001,1
1781,BRA,2002,1
1782,BRA,2003,1
1783,BRA,2004,1
1784,BRA,2005,1
1785,BRA,2006,1
1786,BRA,2007,1
1787,BRA,2008,1
1788,BRA,2009,1
1789,BRA,2010,1
1790,BRA,2011,1
1791,BRA,2012,1
1792,BRA,2013,1
1793,BRA,2014,1
1794,BRA,2015,1
1795,BRA,2016,1
1796,BRA,2017,1
1797,BRA,2018,1
1798,BRA,2019,1
1799,BRA,2020,1
1800,BRB,1946,0
1801,BRB,1947,0
1802,BRB,1948,0
1803,BRB,1949,0
1804,BRB,1950,0
1805,BRB,1951,0
1806,BRB,1952,0
1807,BRB,1953,0
1808,BRB,1954,0
1809,BRB,1955,0
1810,BRB,1956,0
1811,BRB,1957,0
1812,BRB,1958,0
1813,BRB,1959,0
1814,BRB,1960,0
1815,BRB,1961,0
1816,BRB,1962,0
1817,BRB,1963,0
1818,BRB,1964,0
1819,BRB,1965,0
1820,BRB,1966,0
1821,BRB,1967,1
1822,BRB,1968,1
1823,BRB,1969,1
1824,BRB,1970,1
1825,BRB,1971,1
1826,BRB,1972,1
1827,BRB,1973,1
1828,BRB,1974,1
1829,BRB,1975,1
1830,BRB,1976,1
1831,BRB,1977,1
1832,BRB,1978,1
1833,BRB,1979,1
1834,BRB,1980,1
1835,BRB,1981,1
1836,BRB,1982,1
1837,BRB,1983,1
1838,BRB,1984,1
1839,BRB,1985,1
1840,BRB,1986,1
1841,BRB,1987,1
1842,BRB,1988,1
1843,BRB,1989,1
1844,BRB,1990,1
1845,BRB,1991,1
1846,BRB,1992,1
1847,BRB,1993,1
1848,BRB,1994,1
1849,BRB,1995,1
1850,BRB,1996,1
1851,BRB,1997,1
1852,BRB,1998,1
1853,BRB,1999,1
1854,BRB,2000,1
1855,BRB,2001,1
1856,BRB,2002,1
1857,BRB,2003,1
1858,BRB,2004,1
1859,BRB,2005,1
1860,BRB,2006,1
1861,BRB,2007,1
1862,BRB,2008,1
1863,BRB,2009,1
1864,BRB,2010,1
1865,BRB,2011,1
1866,BRB,2012,1
1867,BRB,2013,1
1868,BRB,2014,1
1869,BRB,2015,1
1870,BRB,2016,1
1871,BRB,2017,1
1872,BRB,2018,1
1873,BRB,2019,1
1874,BRB,2020,1
1875,BRN,1946,0
1876,BRN,1947,0
1877,BRN,1948,0
1878,BRN,1949,0
1879,BRN,1950,0
1880,BRN,1951,0
1881,BRN,1952,0
1882,BRN,1953,0
1883,BRN,1954,0
1884,BRN,1955,0
1885,BRN,1956,0
1886,BRN,1957,0
1887,BRN,1958,0
1888,BRN,1959,0
1889,BRN,1960,0
1890,BRN,1961,0
1891,BRN,1962,0
1892,BRN,1963,0
1893,BRN,1964,0
1894,BRN,1965,0
1895,BRN,1966,0
1896,BRN,1967,0
1897,BRN,1968,0
1898,BRN,1969,0
1899,BRN,1970,0
1900,BRN,1971,0
1901,BRN,1972,0
1902,BRN,1973,0
1903,BRN,1974,0
1904,BRN,1975,0
1905,BRN,1976,0
1906,BRN,1977,0
1907,BRN,1978,0
1908,BRN,1979,0
1909,BRN,1980,0
1910,BRN,1981,0
1911,BRN,1982,0
1912,BRN,1983,0
1913,BRN,1984,1
1914,BRN,1985,1
1915,BRN,1986,1
1916,BRN,1987,1
1917,BRN,1988,1
1918,BRN,1989,1
1919,BRN,1990,1
1920,BRN,1991,1
1921,BRN,1992,1
1922,BRN,1993,1
1923,BRN,1994,1
1924,BRN,1995,1
1925,BRN,1996,1
1926,BRN,1997,1
1927,BRN,1998,1
1928,BRN,1999,1
1929,BRN,2000,1
1930,BRN,2001,1
1931,BRN,2002,1
1932,BRN,2003,1
1933,BRN,2004,1
1934,BRN,2005,1
1935,BRN,2006,1
1936,BRN,2007,1
1937,BRN,2008,1
1938,BRN,2009,1
1939,BRN,2010,1
1940,BRN,2011,1
1941,BRN,2012,1
1942,BRN,2013,1
1943,BRN,2014,1
1944,BRN,2015,1
1945,BRN,2016,1
1946,BRN,2017,1
1947,BRN,2018,1
1948,BRN,2019,1
1949,BRN,2020,1
1950,BTN,1946,1
1951,BTN,1947,1
1952,BTN,1948,1
1953,BTN,1949,1
1954,BTN,1950,1
1955,BTN,1951,1
1956,BTN,1952,1
1957,BTN,1953,1
1958,BTN,1954,1
1959,BTN,1955,1
1960,BTN,1956,1
1961,BTN,1957,1
1962,BTN,1958,1
1963,BTN,1959,1
1964,BTN,1960,1
1965,BTN,1961,1
1966,BTN,1962,1
1967,BTN,1963,1
1968,BTN,1964,1
1969,BTN,1965,1
1970,BTN,1966,1
1971,BTN,1967,1
1972,BTN,1968,1
1973,BTN,1969,1
1974,BTN,1970,1
1975,BTN,1971,1
1976,BTN,1972,1
1977,BTN,1973,1
1978,BTN,1974,1
1979,BTN,1975,1
1980,BTN,1976,1
1981,BTN,1977,1
1982,BTN,1978,1
1983,BTN,1979,1
1984,BTN,1980,1
1985,BTN,1981,1
1986,BTN,1982,1
1987,BTN,1983,1
1988,BTN,1984,1
1989,BTN,1985,1
1990,BTN,1986,1
1991,BTN,1987,1
1992,BTN,1988,1
1993,BTN,1989,1
1994,BTN,1990,1
1995,BTN,1991,1
1996,BTN,1992,1
1997,BTN,1993,1
1998,BTN,1994,1
1999,BTN,1995,1
2000,BTN,1996,1
2001,BTN,1997,1
2002,BTN,1998,1
2003,BTN,1999,1
2004,BTN,2000,1
2005,BTN,2001,1
2006,BTN,2002,1
2007,BTN,2003,1
2008,BTN,2004,1
2009,BTN,2005,1
2010,BTN,2006,1
2011,BTN,2007,1
2012,BTN,2008,1
2013,BTN,2009,1
2014,BTN,2010,1
2015,BTN,2011,1
2016,BTN,2012,1
2017,BTN,2013,1
2018,BTN,2014,1
2019,BTN,2015,1
2020,BTN,2016,1
2021,BTN,2017,1
2022,BTN,2018,1
2023,BTN,2019,1
2024,BTN,2020,1
2025,BWA,1946,0
2026,BWA,1947,0
2027,BWA,1948,0
2028,BWA,1949,0
2029,BWA,1950,0
2030,BWA,1951,0
2031,BWA,1952,0
2032,BWA,1953,0
2033,BWA,1954,0
2034,BWA,1955,0
2035,BWA,1956,0
2036,BWA,1957,0
2037,BWA,1958,0
2038,BWA,1959,0
2039,BWA,1960,0
2040,BWA,1961,0
2041,BWA,1962,0
2042,BWA,1963,0
2043,BWA,1964,0
2044,BWA,1965,0
2045,BWA,1966,0
2046,BWA,1967,1
2047,BWA,1968,1
2048,BWA,1969,1
2049,BWA,1970,1
2050,BWA,1971,1
2051,BWA,1972,1
2052,BWA,1973,1
2053,BWA,1974,1
2054,BWA,1975,1
2055,BWA,1976,1
2056,BWA,1977,1
2057,BWA,1978,1
2058,BWA,1979,1
2059,BWA,1980,1
2060,BWA,1981,1
2061,BWA,1982,1
2062,BWA,1983,1
2063,BWA,1984,1
2064,BWA,1985,1
2065,BWA,1986,1
2066,BWA,1987,1
2067,BWA,1988,1
2068,BWA,1989,1
2069,BWA,1990,1
2070,BWA,1991,1
2071,BWA,1992,1
2072,BWA,1993,1
2073,BWA,1994,1
2074,BWA,1995,1
2075,BWA,1996,1
2076,BWA,1997,1
2077,BWA,1998,1
2078,BWA,1999,1
2079,BWA,2000,1
2080,BWA,2001,1
2081,BWA,2002,1
2082,BWA,2003,1
2083,BWA,2004,1
2084,BWA,2005,1
2085,BWA,2006,1
2086,BWA,2007,1
2087,BWA,2008,1
2088,BWA,2009,1
2089,BWA,2010,1
2090,BWA,2011,1
2091,BWA,2012,1
2092,BWA,2013,1
2093,BWA,2014,1
2094,BWA,2015,1
2095,BWA,2016,1
2096,BWA,2017,1
2097,BWA,2018,1
2098,BWA,2019,1
2099,BWA,2020,1
2100,CAF,1946,0
2101,CAF,1947,0
2102,CAF,1948,0
2103,CAF,1949,0
2104,CAF,1950,0
2105,CAF,1951,0
2106,CAF,1952,0
2107,CAF,1953,0
2108,CAF,1954,0
2109,CAF,1955,0
2110,CAF,1956,0
2111,CAF,1957,0
2112,CAF,1958,0
2113,CAF,1959,0
2114,CAF,1960,0
2115,CAF,1961,1
2116,CAF,1962,1
2117,CAF,1963,1
2118,CAF,1964,1
2119,CAF,1965,1
2120,CAF,1966,1
2121,CAF,1967,1
2122,CAF,1968,1
2123,CAF,1969,1
2124,CAF,1970,1
2125,CAF,1971,1
2126,CAF,1972,1
2127,CAF,1973,1
2128,CAF,1974,1
2129,CAF,1975,1
2130,CAF,1976,1
2131,CAF,1977,1
2132,CAF,1978,1
2133,CAF,1979,1
2134,CAF,1980,1
2135,CAF,1981,1
2136,CAF,1982,1
2137,CAF,1983,1
2138,CAF,1984,1
2139,CAF,1985,1
2140,CAF,1986,1
2141,CAF,1987,1
2142,CAF,1988,1
2143,CAF,1989,1
2144,CAF,1990,1
2145,CAF,1991,1
2146,CAF,1992,1
2147,CAF,1993,1
2148,CAF,1994,1
2149,CAF,1995,1
2150,CAF,1996,1
2151,CAF,1997,1
2152,CAF,1998,1
2153,CAF,1999,1
2154,CAF,2000,1
2155,CAF,2001,1
2156,CAF,2002,1
2157,CAF,2003,1
2158,CAF,2004,1
2159,CAF,2005,1
2160,CAF,2006,1
2161,CAF,2007,1
2162,CAF,2008,1
2163,CAF,2009,1
2164,CAF,2010,1
2165,CAF,2011,1
2166,CAF,2012,1
2167,CAF,2013,1
2168,CAF,2014,1
2169,CAF,2015,1
2170,CAF,2016,1
2171,CAF,2017,1
2172,CAF,2018,1
2173,CAF,2019,1
2174,CAF,2020,1
2175,CAN,1946,1
2176,CAN,1947,1
2177,CAN,1948,1
2178,CAN,1949,1
2179,CAN,1950,1
2180,CAN,1951,1
2181,CAN,1952,1
2182,CAN,1953,1
2183,CAN,1954,1
2184,CAN,1955,1
2185,CAN,1956,1
2186,CAN,1957,1
2187,CAN,1958,1
2188,CAN,1959,1
2189,CAN,1960,1
2190,CAN,1961,1
2191,CAN,1962,1
2192,CAN,1963,1
2193,CAN,1964,1
2194,CAN,1965,1
2195,CAN,1966,1
2196,CAN,1967,1
2197,CAN,1968,1
2198,CAN,1969,1
2199,CAN,1970,1
2200,CAN,1971,1
2201,CAN,1972,1
2202,CAN,1973,1
2203,CAN,1974,1
2204,CAN,1975,1
2205,CAN,1976,1
2206,CAN,1977,1
2207,CAN,1978,1
2208,CAN,1979,1
2209,CAN,1980,1
2210,CAN,1981,1
2211,CAN,1982,1
2212,CAN,1983,1
2213,CAN,1984,1
2214,CAN,1985,1
2215,CAN,1986,1
2216,CAN,1987,1
2217,CAN,1988,1
2218,CAN,1989,1
2219,CAN,1990,1
2220,CAN,1991,1
2221,CAN,1992,1
2222,CAN,1993,1
2223,CAN,1994,1
2224,CAN,1995,1
2225,CAN,1996,1
2226,CAN,1997,1
2227,CAN,1998,1
2228,CAN,1999,1
2229,CAN,2000,1
2230,CAN,2001,1
2231,CAN,2002,1
2232,CAN,2003,1
2233,CAN,2004,1
2234,CAN,2005,1
2235,CAN,2006,1
2236,CAN,2007,1
2237,CAN,2008,1
2238,CAN,2009,1
2239,CAN,2010,1
2240,CAN,2011,1
2241,CAN,2012,1
2242,CAN,2013,1
2243,CAN,2014,1
2244,CAN,2015,1
2245,CAN,2016,1
2246,CAN,2017,1
2247,CAN,2018,1
2248,CAN,2019,1
2249,CAN,2020,1
2250,CHE,1946,1
2251,CHE,1947,1
2252,CHE,1948,1
2253,CHE,1949,1
2254,CHE,1950,1
2255,CHE,1951,1
2256,CHE,1952,1
2257,CHE,1953,1
2258,CHE,1954,1
2259,CHE,1955,1
2260,CHE,1956,1
2261,CHE,1957,1
2262,CHE,1958,1
2263,CHE,1959,1
2264,CHE,1960,1
2265,CHE,1961,1
2266,CHE,1962,1
2267,CHE,1963,1
2268,CHE,1964,1
2269,CHE,1965,1
2270,CHE,1966,1
2271,CHE,1967,1
2272,CHE,1968,1
2273,CHE,1969,1
2274,CHE,1970,1
2275,CHE,1971,1
2276,CHE,1972,1
2277,CHE,1973,1
2278,CHE,1974,1
2279,CHE,1975,1
2280,CHE,1976,1
2281,CHE,1977,1
2282,CHE,1978,1
2283,CHE,1979,1
2284,CHE,1980,1
2285,CHE,1981,1
2286,CHE,1982,1
2287,CHE,1983,1
2288,CHE,1984,1
2289,CHE,1985,1
2290,CHE,1986,1
2291,CHE,1987,1
2292,CHE,1988,1
2293,CHE,1989,1
2294,CHE,1990,1
2295,CHE,1991,1
2296,CHE,1992,1
2297,CHE,1993,1
2298,CHE,1994,1
2299,CHE,1995,1
2300,CHE,1996,1
2301,CHE,1997,1
2302,CHE,1998,1
2303,CHE,1999,1
2304,CHE,2000,1
2305,CHE,2001,1
2306,CHE,2002,1
2307,CHE,2003,1
2308,CHE,2004,1
2309,CHE,2005,1
2310,CHE,2006,1
2311,CHE,2007,1
2312,CHE,2008,1
2313,CHE,2009,1
2314,CHE,2010,1
2315,CHE,2011,1
2316,CHE,2012,1
2317,CHE,2013,1
2318,CHE,2014,1
2319,CHE,2015,1
2320,CHE,2016,1
2321,CHE,2017,1
2322,CHE,2018,1
2323,CHE,2019,1
2324,CHE,2020,1
2325,CHL,1946,1
2326,CHL,1947,1
2327,CHL,1948,1
2328,CHL,1949,1
2329,CHL,1950,1
2330,CHL,1951,1
2331,CHL,1952,1
2332,CHL,1953,1
2333,CHL,1954,1
2334,CHL,1955,1
2335,CHL,1956,1
2336,CHL,1957,1
2337,CHL,1958,1
2338,CHL,1959,1
2339,CHL,1960,1
2340,CHL,1961,1
2341,CHL,1962,1
2342,CHL,1963,1
2343,CHL,1964,1
2344,CHL,1965,1
2345,CHL,1966,1
2346,CHL,1967,1
2347,CHL,1968,1
2348,CHL,1969,1
2349,CHL,1970,1
2350,CHL,1971,1
2351,CHL,1972,1
2352,CHL,1973,1
2353,CHL,1974,1
2354,CHL,1975,1
2355,CHL,1976,1
2356,CHL,1977,1
2357,CHL,1978,1
2358,CHL,1979,1
2359,CHL,1980,1
2360,CHL,1981,1
2361,CHL,1982,1
2362,CHL,1983,1
2363,CHL,1984,1
2364,CHL,1985,1
2365,CHL,1986,1
2366,CHL,1987,1
2367,CHL,1988,1
2368,CHL,1989,1
2369,CHL,1990,1
2370,CHL,1991,1
2371,CHL,1992,1
2372,CHL,1993,1
2373,CHL,1994,1
2374,CHL,1995,1
2375,CHL,1996,1
2376,CHL,1997,1
2377,CHL,1998,1
2378,CHL,1999,1
2379,CHL,2000,1
2380,CHL,2001,1
2381,CHL,2002,1
2382,CHL,2003,1
2383,CHL,2004,1
2384,CHL,2005,1
2385,CHL,2006,1
2386,CHL,2007,1
2387,CHL,2008,1
2388,CHL,2009,1
2389,CHL,2010,1
2390,CHL,2011,1
2391,CHL,2012,1
2392,CHL,2013,1
2393,CHL,2014,1
2394,CHL,2015,1
2395,CHL,2016,1
2396,CHL,2017,1
2397,CHL,2018,1
2398,CHL,2019,1
2399,CHL,2020,1
2400,CHN,1946,1
2401,CHN,1947,1
2402,CHN,1948,1
2403,CHN,1949,1
2404,CHN,1950,1
2405,CHN,1951,1
2406,CHN,1952,1
2407,CHN,1953,1
2408,CHN,1954,1
2409,CHN,1955,1
